Page_Name	Entrez_ID
TSPAN6	7105
TLK1	9874
TUBB	203068
TMEM117	84216
TOP2A	7153
TMEM9	252839
TSPYL2	64061
TRIB3	57761
TRPP3	27039
TNRC6B	23112
TYRP1	7306
UBAP1	51271
TPK1	27010
TMBIM1	64114
TRA2A	29896
TNFRSF19	55504
Transforming_growth_factor%2C_beta_3	7043
TIMP1	7076
UBE4B	10277
TUB_%28gene%29	7275
TREX1	11277
TOR2A	27433
UBQLN1	29979
Tropomyosin_3	7170
TNKS2	80351
UBE1C	9039
TOMM20	9804
TRPV6	55503
Transformation/transcription_domain-associated_protein	8295
TUBGCP3	10426
TRAPPC2	6399
TIPIN	54962
UBE4A	9354
TXNDC3	51314
TPBG	7162
TPT1	7178
TLL1	7092
TRIM41	90933
TMEM22	80723
TRPM2	7226
TNFRSF1B	7133
TRPV3	162514
TNFRSF25	8718
TMOD3	29766
TNFRSF6B	8771
TXN2	25828
TTC8	123016
TMED4	222068
TLR6	10333
TRIOBP	11078
TIAL1	7073
TNNT1	7138
Ubiquitin_B	7314
TRAFD1	10906
TRO_%28gene%29	7216
TP53BP2	7159
UBE2M	9040
TSC22D1	8848
TMEM50A	23585
TSPAN32	10077
TNNI2	7136
TNS1	7145
TMPRSS3	64699
TRIM22	10346
TSG101	7251
TMCO1	54499
Tripeptidyl_peptidase_I	1200
TRPC3	7222
TNKS1BP1	85456
Tight_junction_protein_2	9414
TOP3B	8940
TRIO_%28gene%29	7204
Tyrosine-protein_kinase_BLK	640
TTK_%28gene%29	7272
TSSC1	7260
TTRAP	51567
TPPP	11076
UBE2C	11065
TPD52	7163
TMPRSS6	164656
UBE2V1	7335
TNFSF12	8742
TSC1	7248
TPM2	7169
TOB2	10766
TOMM40	10452
TXLNA	200081
TNFRSF1A	7132
TNNC2	7125
TNRC15	26058
TLE2	7089
TUSC4	10641
TOE1	114034
TLX3	30012
Tricho-rhino-phalangeal_syndrome_Type_1	7227
TNIK	23043
TRAPPC4	51399
TSPAN8	7103
TMED1	11018
TRIP11	9321
TRIM25	7706
TNFRSF13B	23495
TUBA1B	10376
TRPV4	59341
TSPAN7	7102
TNNT3	7140
TOP2B	7155
TUBB2C	10383
TMEM43	79188
TMEM66	51669
UBP1	7342
TRG%40	6965
TMEM67	91147
TRPC4AP	26133
Tyrosine_hydroxylase	7054
TMEM47	83604
TRPM5	29850
TIMP3	7078
TXNRD1	7296
Translocator_protein	706
TM4SF1	4071
TIMM13	26517
TNFRSF10D	8793
TOMM70A	9868
UBOX5	22888
TRERF1	55809
U2_small_nuclear_RNA_auxiliary_factor_1	7307
TMX3	54495
TMEM158	25907
TUBGCP6	85378
Transportin-3	23534
UBE2V2	7336
TRIM32	22954
TRIM68	55128
TMEM10	93377
TXNL1	9352
TMEM29	29057
TLX2	3196
TMEM48	55706
TNFSF14	8740
UBIAD1	29914
TSPAN13	27075
TPSD1	23430
TRPC2	7221
TIMM23	10431
TRPM7	54822
TXNDC2	84203
TRPC1	7220
Titin	7273
TOMM22	56993
TRIM27	5987
TIMM22	29928
TMOD1	7111
UACA	55075
Trefoil_factor_1	7031
UBE2L3	7332
TMPRSS2	7113
UBE3A	7337
TMBIM4	51643
UBE1L	7318
TP53I3	9540
TPH1	7166
TLE4	7091
TMOD2	29767
TSPAN4	7106
TP53BP1	7158
TRNT1	51095
TMOD4	29765
TIMP4	7079
TNP1	7141
TIMP2	7077
UBE1	7317
TRMT12	55039
TRA%40	6955
TRIM23	373
TMEFF2	23671
TLE1	7088
Ubiquitin_C	7316
TTC1	7265
UBE2N	7334
TRIM15	89870
TMTC4	84899
TSEN2	80746
TMEM138	51524
TROAP	10024
TOM1L2	146691
TMEM98	26022
TNFSF12-TNFSF13	407977
TNFSF18	8995
TRPM1	4308
TSSK2	23617
TRIT1	54802
TM7SF2	7108
TMEM126A	84233
TRAF3IP3	80342
TRAK1	22906
TOM1	10043
TRIP6	7205
TNFRSF10C	8794
UBE2L6	9246
TSPAN31	6302
TRIM9	114088
TSC22D3	1831
Transportin_1	3842
TTC25	83538
TJP3	27134
UBE2E2	7325
TRIM45	80263
TPSB2	64499
UBE2A	7319
TMPRSS11D	9407
TSFM	10102
TPH2	121278
TMC2	117532
TLOC1	7095
Transcription_initiation_protein_SPT3_homolog	8464
UBAC1	10422
Transferrin	7018
UBR4	23352
Tissue_factor	2152
TXNDC5	81567
TPSG1	25823
TNFRSF10B	8795
UBASH3A	53347
TNPO2	30000
Troponin_C_type_1	7134
TRD%40	6964
TYROBP	7305
TINAG	27283
TWSG1	57045
TNFRSF10A	8797
TNFAIP8	25816
TYRO3	7301
TRIM11	81559
TWF2	11344
TLE3	7090
TREM2	54209
TNFAIP3	7128
TULP1	7287
TNS4	84951
TRIM5alpha	85363
TRAM2	9697
TMEM63A	9725
TRIM55	84675
TRIM33	51592
TMEM150	129303
TNFRSF13C	115650
TRIB2	28951
TIMM50	92609
TRMU	55687
TRPV2	51393
TOMM40L	84134
TINP1	10412
Torsin_A	1861
TRAF_interacting_protein	10293
TREX2	11219
TTLL3	26140
UBE2D1	7321
TMSB10	9168
TMSB15A	11013
TrkA_receptor	4914
TRAT1	50852
TPI1	7167
TUBB3	10381
Transthyretin	7276
TTC35	9694
TUFM	7284
UBA2	10054
TNFAIP1	7126
TP53RK	112858
TSC2	7249
Trifunctional_purine_biosynthetic_protein_adenosine-3	2618
TUSC3	7991
Tissue_transglutaminase	7052
TPD52L2	7165
TMEM49	81671
TLR_2	7097
TRIM21	6737
Transcription_factor_II_B	2959
TRAPPC3	27095
TP63	8626
Trefoil_factor_3	7033
TNFRSF18	8784
TUBA4A	7277
TRDN	10345
TOP3A	7156
TM4SF5	9032
Tumor_necrosis_factor-alpha	7124
TMEM216	51259
TUBGCP2	10844
TLX	7101
TTC3	7267
TLR_1	7096
TNFRSF17	608
Tyrosinase	7299
Tripeptidyl_peptidase_II	7174
TP53I11	9537
TRPC7	57113
TMEM59	9528
TSPYL1	7259
TP53INP1	94241
TRIM63	84676
TRPT1	83707
Transient_receptor_potential_cation_channel%2C_member_A1	8989
TMEM112	64788
UBQLN2	29978
TMX1	81542
UBE3C	9690
Ubiquitin_D	10537
Twist_transcription_factor	7291
TTC4	7268
TLR10	81793
TRADD	8717
TIMM44	10469
TXNDC9	10190
UBL5	59286
TMLHE	55217
TUBB4	10382
UBR2	23304
UBE2R2	54926
TRIP10	9322
TOB1	10140
TUBB2A	7280
Ubiquitin_A-52_residue_ribosomal_protein_fusion_product_1	7311
TNFRSF12A	51330
TWF1	5756
TTLL1	25809
TRIP4	9325
TMC1	117531
TIPARP	25976
TUBA8	51807
TLN1	7094
TRAP1	10131
Ubiquitin_carboxy-terminal_hydrolase_L1	7345
TKTL2	84076
Tyrosine_kinase_2	7297
TNNI1	7135
TOPBP1	11073
TRIM28	10155
TMEM123	114908
TUBA1A	7846
TMX4	56255
TUG1	55000
TRA2B	6434
TOMM34	10953
TPSAB1	7177
TPD52L1	7164
TOM1L1	10040
Transcription_termination_factor%2C_RNA_polymerase_I	7270
TPM4	7171
TNKS	8658
TSNAX	7257
TROVE2	6738
TSHZ3	57616
Tissue_factor_pathway_inhibitor	7035
Tight_junction_protein_1	7082
TREML1	340205
TSN_%28gene%29	7247
TWIST2	117581
UBE2G1	7326
TUBB1	81027
TNIP1	10318
UBE2H	7328
UBE1DC1	79876
TLR_4	7099
Trypsin_1	5644
TLR_5	7100
TIMM9	26520
UBE2E1	7324
TLR8	51311
TNP2	7142
TXNIP	10628
TMEM126B	55863
TRPM4	54795
TRGV9	6983
UBAP2L	9898
TM9SF2	9375
TRAF5	7188
TMUB2	79089
TMC6	11322
UBE2E3	10477
TRAIL	8743
TRPV1	7442
TXNL4A	10907
TRIM3	10612
TSPAN2	10100
UBR1	197131
UBE2J1	51465
TOX	9760
TMEM18	129787
TLL2	7093
TIMM17A	10440
Treacle_protein	6949
TRIM29	23650
UAP1	6675
Transcription_elongation_regulator_1	10915
TRIM6	117854
UBE2D3	7323
TRIM24	8805
TOP1	7150
TINF2	26277
TRAF3IP2	10758
TKTL1	8277
TST_%28gene%29	7263
TRDMT1	1787
TPTE	7179
TRPC4	7223
TRPC5	7224
TRAF2	7186
TOPORS	10210
TRAF4	9618
UBXD2	23190
UVRAG	7405
WT1	7490
YIPF3	25844
ZNF365	22891
Vasoactive_intestinal_peptide	7432
WFIKKN1	117166
ZFP106	64397
USP48	84196
VSNL1	7447
WASF2	10163
ZNF16	7564
XRCC1	7515
ULBP3	79465
UNC13B	10497
WDR1	9948
WFDC2	10406
VPS45	11311
ZNF217	7764
YWHAG	7532
ZNF239	8187
UQCRB	7381
UPP1	7378
VEZT	55591
XPO4	64328
USP6	9098
UGT1A3	54659
ZNF184	7738
ZNF571	51276
XCR1	2829
USP51	158880
WWC1	23286
WARS_%28gene%29	7453
WD_repeat-containing_protein_77	79084
Zinc_finger_FYVE_domain-containing_protein_9	9372
UCN2	90226
Zinc-activated_ion_channel	353174
ZIC2	7546
ZBTB32	27033
WIPF2	147179
ZNF33B	7582
Uroporphyrinogen_III_decarboxylase	7389
ZNF330	27309
WDR45L	56270
ZNF22	7570
WNT2B	7482
VAMP3	9341
USH1C	10083
Vesicular_glutamate_transporter_1	57030
ZEB2-AS1	100303491
ZNF202	7753
WDR68	10238
XPB	2071
WWP2	11060
WNK3	65267
WBP4	11193
VAMP2	6844
Wilson_disease_protein	540
ZBP1	81030
Uridine_monophosphate_synthetase	7372
USP52	9924
UFD1L	7353
VN1R4	317703
VCAM-1	7412
WDR12	55759
UGT2B10	7365
UGT2A2	574537
UHRF2	115426
Vesicular_monoamine_transporter_2	6571
ZFPM2	23414
VN1R2	317701
XLF_%28protein%29	79840
UHMK1	127933
UTS2	10911
WDR4	10785
USF1	7391
Vascular_endothelial_growth_factor_C	7424
VWA2	340706
UCP2	7351
UXT	8409
WHSC2	7469
WDR45	11152
ZNF451	26036
UNC93B1	81622
VAX1	11023
USP4	7375
YAP1	10413
ZNF331	55422
ZNF644	84146
VKORC1	79001
ZNF193	7746
ZBTB20	26137
ZNF3	7551
ZNF43	7594
ZNF7	7553
WTAP_%28gene%29	9589
Vinculin	7414
UCHL3	7347
WNT1	7471
ZNF452	114821
WNK1	65125
ZNF267	10308
WNK2	65268
USP11	8237
YIPF5	81555
USP24	23358
UGT1A10	54575
UGT2B7	7364
ZEB1	6935
WNT11	7481
VTI1B	10490
ZMIZ1	57178
VAC14	55697
VPS33A	65082
VRK1	7443
UPF1	5976
XPNPEP2	7512
VPS25	84313
ZFP42	132625
XRCC2	7516
VISA_%28gene%29	57506
ZMYND10	51364
WDFY3	23001
ZDHHC17	23390
WWOX	51741
VPS29	51699
UTP20	27340
ZNF318	24149
WAPAL	23063
ZNF264	9422
ZNF473	25888
ZNF366	167465
YTHDC1	91746
WASF1	8936
UBR5	51366
ZNF268	10795
WNK4	65266
WBSCR22	114049
USP9X	8239
UHRF1	29128
USP6NL	9712
WNT1-inducible-signaling_pathway_protein_3	8838
ZNF281	23528
YBX2	51087
UTY_%28gene%29	7404
ZNF664	144348
WNT1-inducible-signaling_pathway_protein_2	8839
ZC3HC1	51530
ZNF8	7554
UNKL	64718
ZNF182	7569
YARS	8565
ZEB2	9839
UNC84A	23353
Vasodilator-stimulated_phosphoprotein	7408
Versican	1462
UCK2	7371
USP18	11274
Vitamin_D-binding_protein	2638
ZFP57	346171
ZDHHC2_%28gene%29	51201
ZIC3	7547
USP36	57602
UIMC1	51720
XBP1	7494
VAV2	7410
UBTF	7343
YY1	7528
YIPF6	286451
WNT9A	7483
VAPA	9218
YIPF1	54432
USF2	7392
UGT1A9	54600
VPRBP	9730
YWHAZ	7534
ZBTB17	7709
VPS11	55823
USP9Y	8287
ZKSCAN5	23660
ZNF350	59348
VNN2	8875
Utrophin	7402
ZNF23	7571
ZNF74	7625
VIS1_%28gene%29	7435
UGT1A%40	7361
UCKL1	54963
ZBED1	9189
WBP2	23558
WNT8B	7479
ZFYVE1	53349
VAV3	10451
VTI1A	143187
WFDC1	58189
ZFP36L1	677
ZMYM3	9203
UPK1B	7348
ZNF238	10472
Urokinase_receptor	5329
XRCC3	7517
WDR6	11180
URG4	55665
VPS18	57617
WBP1	23559
YWHAE	7531
VAMP4	8674
V-erbA-related_gene	2063
ZNF37A	7587
WDR26	80232
VAT1	10493
ZCCHC17	51538
UGDH	7358
WIPI2	26100
VLDL_receptor	7436
UQCC	55245
Uteroglobin	7356
WDR72	256764
Vascular_endothelial_growth_inhibitor	9966
YKT6	10652
WFDC5	149708
UGT1A8	54576
WNT4	54361
Von_Hippel%E2%80%93Lindau_tumor_suppressor	7428
Urate_oxidase	391051
VSX1	30813
YAF2	10138
VPS4A	27183
ZBTB7A	51341
ZDHHC9	51114
ZG16	123887
UPK1A	11045
WDR47	22911
YWHAQ	10971
WAC_%28gene%29	51322
WASL_%28gene%29	8976
ZNF76	7629
VN1R1	57191
WIPF1	7456
YME1L1	10730
ULBP1	80329
WRNIP1	56897
USH2A	7399
VPS33B	26276
WDR62	284403
USP13	8975
ZFY	7544
ZNF10	7556
VPS36	51028
WBP11	51729
WDR5	11091
UCRC	29796
Zinc_finger_protein_165	7718
WDR46	9277
ZNF346	23567
YIPF4	84272
UQCRC2	7385
UBXD5	91544
XIAP	331
UCN3	114131
XTP3-transactivated_gene_A_protein	79077
ZNF41	7592
ZNF300	91975
XPNPEP1	7511
ULBP2	80328
ZDHHC4	55146
VPS13D	55187
ZNF35	7584
ZHX1	11244
WWTR1	25937
WNT2	7472
ZNF638	27332
ZNF34	80778
VAV1	7409
ZNF277P	11179
VTA1	51534
USP42	84132
WDR37	22884
USP5	8078
USP8	9101
UGT1A4	54657
VIPR1	7433
WNT3	7473
VPREB1	7441
UPF2	26019
YY1AP1	55249
Zinc_finger_and_BTB_domain-containing_protein_16	7704
WBSCR17	64409
UGT8	7368
XRCC4	7518
ZNF384	171017
YES1	7525
ZNF225	7768
XPC_%28gene%29	7508
ZFP36	7538
USP2	9099
XAF1	54739
ZNF148	7707
UGT1A6	54578
WNT7A	7476
WDR3	10885
ZC3H11A	9877
WDR44	54521
ZP2	7783
VNN1	8876
USP33	23032
Vitronectin	7448
Werner_syndrome_ATP-dependent_helicase	7486
UCP3	7352
XIRP2	129446
USP47	55031
ZMYND11	10771
Urotensin-II_receptor	2837
WDR57	9410
VDAC1	7416
UNC13D	201294
USP10	9100
VPS4B	9525
UTP11L	51118
WFS1	7466
VPS26A	9559
ZNF160	90338
Valosin-containing_protein	7415
UQCRH	7388
ZNF295	49854
UGT2B17	7367
XPO1	7514
ZGPAT	84619
XPA	7507
YWHAB	7529
ZMYND8	23613
YIF1A	10897
ZDHHC3	51304
XIST_%28gene%29	7503
XYLT1	64131
Vascular_endothelial_growth_factor_A	7422
Vascular_endothelial_growth_factor_B	7423
VASH1	22846
UTX_%28gene%29	7403
UXS1	80146
WSB1	26118
ZNF364	27246
UGT1A5	54579
ZNF655	79027
VARS	7407
VSX2	338917
WWP1	11059
VAPB	9217
ZNF219	51222
ZNF687	57592
USO1	8615
UGCG	7357
UNC5A	90249
ZNF24	7572
USP20	10868
ZNF71	58491
USP34	9736
ZNF423	23090
XPNPEP3	63929
USP53	54532
ZKSCAN1	7586
Y_box_binding_protein_1	4904
XYLT2	64132
VPS35	55737
USP40	55230
UNQ1887	121665
ZAK	51776
ZNF79	7633
VRK2	7444
ZFP91	80829
ZFP91-CNTF	386607
ZNF33A	7581
UGT2A1	10941
ZNF19	7567
ZNF471	57573
USP7	7874
Vesicle-associated_membrane_protein_8	8673
UNC5C	8633
ZNF259	8882
ZC3H13	23091
UTP15	84135
UNC84B	25777
XAGE1D	9503
UFM1	51569
UGT1A7_%28gene%29	54577
UQCRFS1	7386
ZFX	7543
WIPI1	55062
VCX	26609
ZHX2	22882
ZCCHC6	79670
UPK3A	7380
ZFYVE20	64145
UTP6	55813
UTP3	57050
UGT2B15	7366
WIF1	11197
WNT16	51384
ZNF224	7767
USP44	84101
ZNF436	80818
ZFP64	55734
USP39	10713
ZNF274	10782
WHSC1L1	54904
Xanthine_dehydrogenase	7498
VN1R5	317705
ZNRF1	84937
VPS13A	23230
VPS39	23339
ZBTB40	9923
USP37	57695
Vasopressin	551
VN1R3	317702
ZFYVE19	84936
XPO6	23214
VPS28	51160
WDR36	134430
ZNF146	7705
VDAC2	7417
VDAC3	7419
ZCCHC2	54877
VE-cadherin	1003
WNT5B	81029
Uracil-DNA_glycosylase	7374
UPB1	51733
ZHX3	23051
UGT2B4	7363
VTCN1	79679
XPO5	57510
XAB2	56949
ZBTB33	10009
USP14	9097
VPS24	51652
ZNF83	55769
ULK1	8408
ZNF133	7692
WNT5A	7474
VPREB3	29802
UPF3B	65109
UDP_glucuronosyltransferase_1_family%2C_polypeptide_A1	54658
WDR8	49856
ZMYM2	7750
UPK2	7379
USP1	7398
YLPM1	56252
WNT10A	80326
ZCCHC8	55596
XPOT	11260
Wiskott%E2%80%93Aldrich_syndrome_protein	7454
Wee1-like_protein_kinase	7465
UTP18	51096
ZC3HAV1	56829
USH1G	124590
USP15	9958
UNC45A	55898
WARS2	10352
ZBTB7B	51043
ZDHHC8	29801
Von_Willebrand_factor	7450
ZNF649	65251
ZNF44	51710
WNT7B	7477
ZIC1	7545
VPS72	6944
WNT3A	89780
ZMIZ2	83637
ZBTB11	27107
VIPR2	7434
Urocortin	7349
WDR33	55339
ZAP70	7535
VCPIP1	80124
UTP14A	10813
ZNF593	51042
YTHDF3	253943
ZFYVE16	9765
WHSC1	7468
USE1	55850
UQCRC1	7384
WNT1-inducible-signaling_pathway_protein_1	8840
ZFPM1	161882
Vimentin	7431
USP16	10600
ZNF143	7702
YWHAH	7533
WASF3	10810
WDR24	84219
UPF3A	65110
VAMP1	6843
VPS52	6293
WNT10B	7480
ZFP161	7541
ZNRD1	30834
ZWINT	11130
ZRANB2	9406
ZRSR1	7310
ZRSR2	8233
ZZZ3	26009
ZRF1	27000
ZP4	57829
ZW10	9183
ZSCAN21	7589
%CE%912-HS-glycoprotein	197
Zyxin	7791
ZP3	7784
BMPR1A	657
Proprotein_convertase_1	5122
